education,race,gender,age,income
11.0,4.0,2.0,28.0,350.0
11.0,4.0,1.0,24.0,100.0
11.0,4.0,2.0,22.0,150.0
11.0,4.0,2.0,39.0,1000.0
8.0,4.0,1.0,42.0,240.0
0.0,4.0,1.0,7.0,
0.0,4.0,1.0,4.0,
11.0,4.0,1.0,34.0,983.0
11.0,4.0,2.0,37.0,134.0
6.0,4.0,1.0,13.0,
2.0,4.0,2.0,9.0,
3.0,4.0,1.0,62.0,1222.0
0.0,4.0,1.0,70.0,622.0
2.0,4.0,2.0,48.0,
8.0,4.0,2.0,28.0,480.0
0.0,4.0,1.0,9.0,
0.0,4.0,2.0,8.0,
10.0,4.0,1.0,40.0,500.0
6.0,4.0,2.0,38.0,452.0
5.0,4.0,2.0,12.0,
0.0,4.0,1.0,7.0,
3.0,4.0,2.0,52.0,140.0
9.0,4.0,1.0,18.0,
4.0,4.0,1.0,13.0,
10.0,4.0,2.0,19.0,200.0
11.0,4.0,1.0,23.0,
7.0,4.0,2.0,38.0,742.0
9.0,4.0,2.0,16.0,
4.0,4.0,2.0,14.0,
12.0,16.0,1.0,57.0,6000.0
15.0,4.0,2.0,52.0,
11.0,16.0,1.0,23.0,3000.0
11.0,4.0,2.0,20.0,
7.0,4.0,1.0,14.0,
5.0,4.0,1.0,52.0,1500.0
4.0,4.0,2.0,56.0,622.0
15.0,4.0,2.0,32.0,800.0
15.0,4.0,1.0,23.0,710.0
11.0,16.0,2.0,21.0,
11.0,4.0,1.0,33.0,1200.0
9.0,4.0,2.0,32.0,280.0
6.0,4.0,2.0,15.0,
4.0,16.0,1.0,69.0,3750.0
11.0,16.0,1.0,21.0,
1.0,16.0,2.0,54.0,
3.0,16.0,1.0,17.0,100.0
2.0,16.0,1.0,14.0,202.0
4.0,16.0,1.0,90.0,622.0
11.0,4.0,2.0,39.0,350.0
4.0,4.0,1.0,36.0,983.0
11.0,4.0,2.0,29.0,
8.0,4.0,2.0,15.0,
0.0,16.0,2.0,4.0,
15.0,16.0,1.0,42.0,3000.0
15.0,16.0,2.0,46.0,
7.0,4.0,1.0,13.0,
11.0,4.0,2.0,31.0,
11.0,16.0,1.0,39.0,3000.0
6.0,4.0,2.0,13.0,
0.0,4.0,2.0,4.0,
4.0,16.0,2.0,81.0,622.0
2.0,4.0,1.0,97.0,622.0
11.0,4.0,2.0,30.0,
11.0,4.0,1.0,36.0,1100.0
1.0,4.0,1.0,7.0,
0.0,4.0,1.0,2.0,
3.0,4.0,1.0,41.0,
3.0,4.0,2.0,39.0,140.0
9.0,4.0,1.0,17.0,
5.0,2.0,1.0,16.0,
4.0,4.0,2.0,14.0,
2.0,4.0,1.0,54.0,32.0
2.0,4.0,2.0,48.0,622.0
2.0,16.0,2.0,11.0,
3.0,4.0,1.0,59.0,622.0
3.0,2.0,2.0,53.0,
4.0,4.0,1.0,27.0,400.0
10.0,2.0,1.0,49.0,866.0
5.0,4.0,2.0,28.0,
3.0,4.0,2.0,10.0,
0.0,4.0,1.0,8.0,
0.0,4.0,1.0,0.0,
8.0,4.0,1.0,68.0,1500.0
6.0,4.0,2.0,66.0,600.0
8.0,4.0,2.0,68.0,622.0
5.0,4.0,1.0,37.0,622.0
11.0,4.0,1.0,44.0,700.0
11.0,4.0,2.0,42.0,710.0
6.0,4.0,1.0,70.0,622.0
6.0,4.0,1.0,71.0,622.0
4.0,2.0,1.0,25.0,400.0
6.0,4.0,2.0,26.0,
1.0,4.0,1.0,11.0,
0.0,4.0,2.0,78.0,622.0
11.0,4.0,1.0,45.0,400.0
10.0,4.0,2.0,37.0,
3.0,4.0,1.0,33.0,540.0
3.0,4.0,2.0,11.0,
11.0,4.0,1.0,50.0,1000.0
4.0,4.0,2.0,48.0,
11.0,4.0,2.0,25.0,
8.0,4.0,2.0,46.0,102.0
7.0,4.0,1.0,45.0,600.0
4.0,4.0,1.0,13.0,
11.0,4.0,1.0,44.0,1800.0
11.0,4.0,2.0,42.0,1800.0
3.0,4.0,2.0,14.0,
2.0,4.0,2.0,96.0,1244.0
4.0,2.0,1.0,68.0,700.0
8.0,2.0,2.0,67.0,622.0
12.0,4.0,2.0,42.0,779.0
11.0,16.0,1.0,42.0,700.0
11.0,16.0,2.0,37.0,400.0
2.0,16.0,1.0,12.0,
11.0,4.0,1.0,32.0,1000.0
11.0,4.0,2.0,32.0,1104.0
1.0,4.0,1.0,12.0,
0.0,4.0,1.0,11.0,
10.0,4.0,1.0,39.0,662.0
6.0,4.0,2.0,34.0,
0.0,4.0,1.0,6.0,
8.0,4.0,2.0,68.0,622.0
5.0,4.0,1.0,50.0,400.0
4.0,4.0,1.0,48.0,700.0
3.0,2.0,1.0,34.0,350.0
3.0,2.0,1.0,31.0,350.0
3.0,2.0,1.0,28.0,350.0
8.0,4.0,1.0,40.0,500.0
4.0,4.0,1.0,36.0,622.0
11.0,4.0,2.0,34.0,
8.0,4.0,1.0,38.0,800.0
8.0,4.0,1.0,37.0,800.0
3.0,16.0,1.0,61.0,1222.0
10.0,16.0,2.0,21.0,
10.0,4.0,2.0,18.0,
8.0,16.0,1.0,15.0,
2.0,4.0,1.0,81.0,622.0
2.0,4.0,2.0,85.0,622.0
5.0,4.0,1.0,29.0,202.0
2.0,16.0,2.0,28.0,60.0
3.0,4.0,1.0,11.0,
2.0,16.0,1.0,9.0,
0.0,16.0,1.0,6.0,
0.0,4.0,1.0,6.0,
1.0,4.0,2.0,77.0,622.0
0.0,16.0,1.0,18.0,
2.0,4.0,1.0,63.0,862.0
4.0,2.0,2.0,57.0,792.0
1.0,4.0,1.0,11.0,
0.0,4.0,2.0,9.0,
1.0,4.0,1.0,8.0,
0.0,4.0,1.0,7.0,
0.0,4.0,1.0,7.0,
0.0,4.0,2.0,6.0,
4.0,4.0,2.0,70.0,1244.0
10.0,4.0,1.0,46.0,1100.0
0.0,4.0,1.0,38.0,622.0
3.0,4.0,1.0,68.0,3622.0
4.0,4.0,2.0,67.0,622.0
4.0,4.0,1.0,44.0,
4.0,4.0,2.0,20.0,
2.0,4.0,1.0,29.0,622.0
5.0,4.0,2.0,33.0,100.0
12.0,2.0,1.0,41.0,622.0
3.0,2.0,1.0,77.0,622.0
0.0,4.0,2.0,75.0,
4.0,4.0,1.0,24.0,600.0
5.0,4.0,1.0,22.0,
6.0,4.0,1.0,16.0,130.0
4.0,4.0,1.0,40.0,730.0
11.0,16.0,2.0,32.0,
5.0,4.0,2.0,16.0,
0.0,4.0,1.0,6.0,
0.0,4.0,1.0,4.0,
0.0,16.0,1.0,53.0,400.0
0.0,4.0,2.0,50.0,
8.0,4.0,1.0,22.0,130.0
3.0,4.0,1.0,58.0,600.0
5.0,4.0,2.0,19.0,
8.0,4.0,1.0,37.0,
2.0,4.0,2.0,31.0,130.0
0.0,4.0,1.0,12.0,
2.0,16.0,2.0,9.0,
0.0,4.0,2.0,80.0,622.0
4.0,4.0,1.0,35.0,700.0
4.0,4.0,2.0,33.0,130.0
5.0,4.0,1.0,15.0,
0.0,4.0,1.0,3.0,
0.0,4.0,1.0,1.0,
1.0,4.0,1.0,42.0,700.0
11.0,4.0,2.0,55.0,130.0
7.0,4.0,1.0,32.0,730.0
10.0,4.0,2.0,24.0,
3.0,4.0,1.0,10.0,
0.0,4.0,2.0,2.0,
14.0,4.0,2.0,33.0,725.0
5.0,4.0,1.0,33.0,780.0
0.0,4.0,1.0,9.0,
4.0,2.0,2.0,54.0,130.0
0.0,4.0,1.0,61.0,622.0
0.0,4.0,2.0,75.0,622.0
5.0,4.0,1.0,25.0,700.0
6.0,4.0,2.0,28.0,
4.0,16.0,1.0,38.0,500.0
7.0,16.0,2.0,38.0,130.0
11.0,16.0,1.0,20.0,622.0
8.0,4.0,2.0,17.0,
3.0,4.0,1.0,14.0,38.0
1.0,4.0,1.0,11.0,35.0
0.0,4.0,1.0,8.0,
8.0,4.0,2.0,33.0,752.0
9.0,2.0,1.0,25.0,752.0
2.0,4.0,2.0,13.0,
2.0,4.0,1.0,10.0,
2.0,4.0,1.0,62.0,622.0
4.0,4.0,2.0,48.0,350.0
10.0,4.0,2.0,20.0,
4.0,4.0,1.0,43.0,622.0
7.0,2.0,2.0,35.0,
10.0,4.0,1.0,17.0,35.0
0.0,16.0,2.0,3.0,
4.0,16.0,2.0,67.0,622.0
5.0,16.0,1.0,58.0,700.0
6.0,4.0,1.0,48.0,900.0
7.0,4.0,2.0,41.0,700.0
6.0,4.0,1.0,14.0,
4.0,4.0,2.0,36.0,530.0
6.0,4.0,1.0,19.0,
4.0,4.0,1.0,17.0,
4.0,4.0,1.0,15.0,
11.0,16.0,1.0,38.0,1244.0
15.0,2.0,2.0,27.0,622.0
0.0,4.0,2.0,3.0,
0.0,4.0,1.0,1.0,
10.0,4.0,1.0,24.0,
10.0,4.0,2.0,21.0,
3.0,4.0,2.0,79.0,622.0
15.0,4.0,1.0,37.0,1150.0
11.0,4.0,2.0,42.0,1244.0
2.0,4.0,2.0,9.0,
0.0,4.0,2.0,7.0,
8.0,16.0,2.0,52.0,622.0
8.0,4.0,1.0,51.0,
11.0,16.0,1.0,29.0,622.0
14.0,4.0,2.0,28.0,790.0
11.0,16.0,1.0,24.0,850.0
10.0,4.0,2.0,26.0,252.0
0.0,4.0,2.0,1.0,
4.0,4.0,2.0,73.0,2712.0
11.0,2.0,2.0,41.0,400.0
9.0,16.0,2.0,15.0,
0.0,4.0,1.0,4.0,
11.0,16.0,2.0,40.0,
8.0,16.0,1.0,33.0,
0.0,16.0,1.0,0.0,
9.0,4.0,1.0,29.0,2100.0
11.0,4.0,2.0,31.0,500.0
6.0,4.0,1.0,14.0,
4.0,4.0,2.0,12.0,
3.0,4.0,1.0,10.0,
0.0,4.0,2.0,7.0,
11.0,4.0,2.0,43.0,816.0
15.0,4.0,1.0,49.0,
13.0,4.0,2.0,32.0,1244.0
3.0,4.0,1.0,10.0,410.0
0.0,4.0,1.0,0.0,
11.0,16.0,2.0,57.0,1522.0
3.0,4.0,1.0,57.0,1244.0
4.0,4.0,1.0,13.0,
3.0,4.0,1.0,12.0,
8.0,4.0,2.0,70.0,922.0
11.0,16.0,1.0,19.0,800.0
6.0,4.0,1.0,35.0,
11.0,4.0,2.0,31.0,720.0
3.0,4.0,2.0,9.0,
0.0,4.0,1.0,7.0,
6.0,4.0,1.0,24.0,200.0
8.0,16.0,2.0,21.0,
0.0,16.0,2.0,6.0,
0.0,16.0,1.0,2.0,
0.0,4.0,1.0,73.0,622.0
4.0,16.0,2.0,64.0,622.0
9.0,4.0,2.0,40.0,700.0
4.0,4.0,2.0,54.0,
11.0,16.0,2.0,23.0,500.0
7.0,4.0,2.0,14.0,
0.0,16.0,2.0,3.0,
15.0,4.0,1.0,49.0,6000.0
3.0,4.0,1.0,34.0,622.0
11.0,2.0,2.0,34.0,
4.0,16.0,2.0,79.0,622.0
6.0,4.0,2.0,56.0,
0.0,4.0,1.0,48.0,
11.0,4.0,1.0,44.0,
4.0,4.0,1.0,11.0,
5.0,4.0,1.0,27.0,700.0
5.0,4.0,1.0,27.0,700.0
2.0,4.0,1.0,26.0,700.0
3.0,16.0,2.0,44.0,112.0
0.0,16.0,1.0,63.0,622.0
9.0,4.0,2.0,45.0,
7.0,4.0,1.0,52.0,600.0
11.0,4.0,1.0,24.0,700.0
11.0,4.0,2.0,20.0,
10.0,4.0,2.0,17.0,
0.0,4.0,1.0,84.0,1244.0
4.0,4.0,1.0,79.0,622.0
2.0,2.0,2.0,89.0,622.0
5.0,16.0,2.0,29.0,737.0
4.0,16.0,1.0,12.0,
0.0,4.0,1.0,7.0,
3.0,4.0,1.0,74.0,622.0
8.0,4.0,2.0,21.0,
0.0,4.0,1.0,0.0,
7.0,4.0,1.0,58.0,622.0
4.0,4.0,2.0,51.0,622.0
11.0,4.0,2.0,29.0,754.0
0.0,4.0,1.0,79.0,622.0
1.0,16.0,2.0,75.0,622.0
11.0,16.0,2.0,41.0,622.0
11.0,4.0,1.0,27.0,
9.0,4.0,1.0,18.0,
4.0,16.0,2.0,12.0,
6.0,4.0,1.0,50.0,983.0
11.0,1.0,1.0,61.0,5000.0
7.0,1.0,2.0,59.0,5622.0
2.0,4.0,2.0,74.0,622.0
8.0,16.0,1.0,28.0,900.0
10.0,16.0,2.0,29.0,
1.0,16.0,1.0,9.0,
0.0,16.0,1.0,0.0,
9.0,4.0,1.0,33.0,900.0
11.0,4.0,2.0,33.0,32.0
0.0,4.0,1.0,4.0,
13.0,4.0,1.0,35.0,1700.0
8.0,4.0,2.0,29.0,
3.0,4.0,1.0,10.0,
0.0,4.0,2.0,3.0,
7.0,4.0,2.0,23.0,166.0
0.0,4.0,1.0,4.0,
0.0,4.0,1.0,0.0,
0.0,4.0,1.0,0.0,
6.0,4.0,1.0,28.0,622.0
7.0,4.0,2.0,25.0,134.0
0.0,4.0,2.0,6.0,
0.0,4.0,1.0,4.0,
0.0,4.0,1.0,1.0,
2.0,16.0,1.0,61.0,622.0
2.0,2.0,2.0,61.0,
2.0,2.0,1.0,50.0,622.0
4.0,4.0,2.0,43.0,102.0
11.0,4.0,2.0,22.0,
5.0,2.0,2.0,38.0,
9.0,4.0,1.0,31.0,670.0
11.0,4.0,2.0,27.0,670.0
1.0,4.0,1.0,9.0,
1.0,4.0,2.0,38.0,286.0
5.0,4.0,1.0,16.0,
2.0,4.0,2.0,13.0,
2.0,4.0,1.0,10.0,
0.0,4.0,1.0,6.0,
0.0,4.0,2.0,1.0,
10.0,16.0,2.0,45.0,500.0
11.0,4.0,1.0,19.0,
4.0,4.0,1.0,41.0,700.0
11.0,2.0,2.0,44.0,134.0
5.0,4.0,2.0,12.0,
0.0,2.0,1.0,7.0,
11.0,4.0,2.0,21.0,772.0
5.0,4.0,2.0,43.0,650.0
11.0,4.0,1.0,20.0,660.0
0.0,4.0,1.0,56.0,1500.0
10.0,4.0,2.0,42.0,350.0
11.0,4.0,2.0,26.0,622.0
11.0,4.0,1.0,21.0,800.0
1.0,4.0,1.0,9.0,
11.0,4.0,1.0,46.0,750.0
11.0,4.0,2.0,38.0,452.0
4.0,4.0,1.0,11.0,
11.0,4.0,1.0,33.0,800.0
9.0,4.0,2.0,35.0,134.0
1.0,4.0,1.0,9.0,
0.0,4.0,1.0,1.0,
0.0,4.0,2.0,0.0,
5.0,4.0,1.0,50.0,931.0
8.0,4.0,2.0,40.0,
9.0,4.0,2.0,19.0,
3.0,4.0,1.0,18.0,
2.0,4.0,1.0,78.0,700.0
0.0,4.0,1.0,10.0,
5.0,16.0,1.0,58.0,622.0
0.0,16.0,2.0,45.0,
0.0,16.0,2.0,5.0,
11.0,4.0,2.0,24.0,
11.0,4.0,1.0,24.0,700.0
0.0,4.0,1.0,2.0,
8.0,4.0,2.0,62.0,752.0
6.0,4.0,1.0,55.0,1300.0
8.0,4.0,2.0,49.0,
0.0,4.0,2.0,2.0,
8.0,4.0,2.0,38.0,340.0
7.0,4.0,1.0,15.0,200.0
3.0,4.0,2.0,27.0,152.0
1.0,4.0,2.0,10.0,
0.0,4.0,2.0,1.0,
7.0,2.0,2.0,36.0,142.0
5.0,4.0,1.0,17.0,
7.0,4.0,2.0,15.0,
0.0,16.0,2.0,68.0,1240.0
10.0,4.0,1.0,19.0,622.0
5.0,4.0,1.0,77.0,622.0
9.0,4.0,1.0,33.0,622.0
11.0,4.0,2.0,26.0,
0.0,16.0,1.0,0.0,
0.0,4.0,2.0,62.0,70.0
0.0,4.0,2.0,20.0,622.0
8.0,16.0,2.0,18.0,
11.0,16.0,1.0,29.0,800.0
5.0,16.0,2.0,26.0,200.0
4.0,16.0,2.0,11.0,
4.0,4.0,1.0,32.0,166.0
11.0,4.0,2.0,27.0,
3.0,4.0,1.0,12.0,
2.0,4.0,2.0,10.0,
0.0,4.0,2.0,8.0,
4.0,2.0,1.0,50.0,750.0
11.0,4.0,2.0,44.0,140.0
9.0,2.0,1.0,21.0,500.0
7.0,4.0,1.0,19.0,480.0
8.0,4.0,2.0,17.0,
4.0,4.0,2.0,13.0,
3.0,4.0,1.0,70.0,622.0
4.0,4.0,2.0,53.0,70.0
9.0,4.0,1.0,32.0,622.0
10.0,4.0,1.0,31.0,622.0
11.0,4.0,2.0,28.0,622.0
10.0,4.0,1.0,27.0,
11.0,4.0,2.0,25.0,622.0
11.0,4.0,2.0,24.0,
6.0,4.0,1.0,21.0,300.0
9.0,4.0,1.0,37.0,800.0
8.0,4.0,2.0,27.0,
0.0,4.0,2.0,4.0,
5.0,4.0,2.0,43.0,
11.0,2.0,2.0,70.0,1866.0
0.0,4.0,2.0,6.0,
9.0,4.0,1.0,22.0,700.0
6.0,16.0,1.0,24.0,800.0
11.0,4.0,2.0,26.0,134.0
1.0,16.0,2.0,9.0,
0.0,4.0,1.0,6.0,
0.0,4.0,2.0,3.0,
0.0,4.0,1.0,2.0,
0.0,4.0,2.0,0.0,
5.0,16.0,1.0,68.0,622.0
8.0,4.0,2.0,41.0,
9.0,16.0,1.0,18.0,400.0
0.0,4.0,1.0,16.0,
11.0,16.0,2.0,37.0,1410.0
4.0,2.0,1.0,30.0,622.0
9.0,4.0,1.0,19.0,622.0
8.0,4.0,2.0,17.0,1000.0
5.0,4.0,2.0,15.0,100.0
1.0,4.0,1.0,11.0,100.0
8.0,4.0,1.0,38.0,1500.0
4.0,2.0,2.0,33.0,
8.0,2.0,1.0,16.0,
5.0,2.0,2.0,12.0,
1.0,16.0,1.0,69.0,1422.0
5.0,4.0,2.0,29.0,222.0
2.0,16.0,2.0,11.0,
3.0,4.0,2.0,31.0,332.0
4.0,4.0,1.0,25.0,
0.0,4.0,1.0,2.0,
8.0,4.0,2.0,40.0,
10.0,4.0,1.0,33.0,320.0
2.0,4.0,2.0,10.0,
1.0,4.0,1.0,8.0,
4.0,4.0,2.0,35.0,
2.0,4.0,1.0,37.0,622.0
4.0,16.0,1.0,30.0,600.0
11.0,4.0,2.0,24.0,104.0
2.0,4.0,1.0,7.0,
0.0,16.0,1.0,2.0,
0.0,4.0,1.0,1.0,
1.0,4.0,1.0,34.0,
6.0,4.0,2.0,40.0,
9.0,4.0,2.0,16.0,
10.0,16.0,2.0,54.0,70.0
1.0,2.0,2.0,83.0,622.0
8.0,4.0,2.0,19.0,
2.0,4.0,1.0,35.0,
7.0,16.0,2.0,21.0,102.0
0.0,4.0,1.0,3.0,
8.0,4.0,2.0,38.0,500.0
2.0,4.0,1.0,57.0,2000.0
5.0,4.0,2.0,49.0,
11.0,4.0,1.0,24.0,622.0
11.0,4.0,1.0,50.0,1220.0
0.0,2.0,2.0,47.0,532.0
10.0,16.0,1.0,26.0,850.0
1.0,4.0,1.0,26.0,1220.0
2.0,4.0,1.0,20.0,800.0
6.0,2.0,1.0,16.0,
9.0,4.0,1.0,40.0,1200.0
2.0,2.0,2.0,22.0,
0.0,4.0,1.0,0.0,
7.0,4.0,2.0,18.0,200.0
11.0,4.0,1.0,26.0,850.0
0.0,4.0,1.0,1.0,
0.0,4.0,2.0,37.0,460.0
5.0,16.0,1.0,19.0,320.0
7.0,4.0,2.0,16.0,
0.0,16.0,1.0,5.0,
0.0,4.0,2.0,73.0,622.0
0.0,4.0,1.0,40.0,480.0
0.0,4.0,1.0,30.0,350.0
8.0,4.0,2.0,38.0,
8.0,4.0,1.0,41.0,800.0
10.0,4.0,1.0,17.0,
6.0,4.0,2.0,36.0,
4.0,4.0,1.0,26.0,380.0
9.0,4.0,1.0,19.0,240.0
4.0,4.0,1.0,37.0,300.0
5.0,4.0,1.0,37.0,600.0
1.0,4.0,2.0,51.0,102.0
8.0,4.0,1.0,22.0,
9.0,2.0,1.0,24.0,720.0
6.0,16.0,2.0,15.0,400.0
4.0,4.0,1.0,22.0,680.0
5.0,4.0,2.0,21.0,
11.0,4.0,1.0,34.0,450.0
11.0,4.0,2.0,26.0,424.0
0.0,4.0,1.0,6.0,
0.0,4.0,2.0,4.0,
0.0,4.0,2.0,2.0,
7.0,2.0,1.0,25.0,600.0
11.0,4.0,2.0,18.0,
0.0,4.0,2.0,0.0,
5.0,4.0,1.0,33.0,300.0
14.0,4.0,1.0,42.0,500.0
8.0,16.0,1.0,55.0,1000.0
8.0,4.0,2.0,44.0,
2.0,16.0,1.0,47.0,500.0
2.0,4.0,2.0,47.0,108.0
4.0,4.0,1.0,19.0,
8.0,16.0,2.0,17.0,
3.0,4.0,1.0,73.0,622.0
15.0,2.0,2.0,34.0,1000.0
6.0,2.0,1.0,14.0,
1.0,4.0,1.0,26.0,700.0
0.0,4.0,2.0,28.0,
5.0,16.0,1.0,39.0,622.0
8.0,4.0,2.0,22.0,
4.0,4.0,1.0,57.0,622.0
2.0,4.0,1.0,53.0,766.0
4.0,4.0,2.0,32.0,240.0
4.0,4.0,2.0,13.0,60.0
0.0,4.0,2.0,7.0,
0.0,4.0,1.0,5.0,
0.0,4.0,1.0,49.0,635.0
4.0,4.0,2.0,42.0,70.0
4.0,4.0,1.0,26.0,600.0
4.0,4.0,1.0,24.0,150.0
5.0,16.0,1.0,23.0,150.0
5.0,4.0,1.0,21.0,200.0
9.0,4.0,1.0,37.0,500.0
11.0,4.0,2.0,25.0,154.0
0.0,4.0,2.0,6.0,
0.0,4.0,2.0,3.0,
7.0,16.0,2.0,41.0,340.0
10.0,16.0,2.0,16.0,922.0
0.0,4.0,2.0,72.0,1284.0
9.0,16.0,2.0,39.0,
9.0,4.0,2.0,31.0,
3.0,4.0,1.0,71.0,622.0
2.0,4.0,2.0,43.0,170.0
2.0,16.0,2.0,12.0,
0.0,4.0,1.0,6.0,
11.0,4.0,1.0,24.0,450.0
5.0,4.0,2.0,30.0,140.0
2.0,16.0,1.0,12.0,
0.0,16.0,2.0,0.0,
11.0,4.0,2.0,26.0,150.0
0.0,16.0,1.0,0.0,
6.0,16.0,2.0,58.0,622.0
0.0,16.0,2.0,82.0,1244.0
0.0,4.0,2.0,47.0,622.0
8.0,4.0,1.0,22.0,
1.0,4.0,2.0,54.0,
2.0,4.0,1.0,59.0,622.0
10.0,16.0,1.0,23.0,
9.0,16.0,1.0,20.0,300.0
11.0,4.0,2.0,34.0,
5.0,4.0,1.0,52.0,622.0
3.0,4.0,1.0,13.0,
3.0,16.0,1.0,79.0,622.0
1.0,4.0,2.0,74.0,622.0
8.0,4.0,2.0,19.0,
4.0,2.0,1.0,62.0,1000.0
13.0,4.0,2.0,40.0,756.0
14.0,4.0,1.0,21.0,
11.0,4.0,2.0,19.0,
11.0,2.0,1.0,17.0,160.0
14.0,4.0,2.0,25.0,755.0
1.0,16.0,2.0,72.0,1244.0
0.0,4.0,2.0,43.0,622.0
0.0,4.0,1.0,87.0,622.0
0.0,16.0,1.0,51.0,622.0
3.0,4.0,1.0,62.0,1200.0
5.0,4.0,2.0,44.0,70.0
4.0,4.0,2.0,22.0,
9.0,4.0,2.0,24.0,
0.0,16.0,1.0,0.0,
0.0,16.0,2.0,66.0,622.0
0.0,4.0,1.0,68.0,622.0
2.0,16.0,2.0,46.0,70.0
4.0,4.0,2.0,69.0,622.0
0.0,2.0,1.0,75.0,622.0
0.0,4.0,2.0,5.0,
2.0,4.0,2.0,52.0,622.0
2.0,16.0,2.0,10.0,
8.0,4.0,2.0,28.0,104.0
11.0,4.0,1.0,29.0,1230.0
1.0,4.0,2.0,8.0,
0.0,4.0,2.0,3.0,
0.0,4.0,1.0,54.0,680.0
1.0,16.0,2.0,47.0,454.0
3.0,4.0,1.0,39.0,950.0
4.0,16.0,2.0,36.0,178.0
4.0,4.0,1.0,17.0,
4.0,4.0,1.0,15.0,
0.0,4.0,1.0,37.0,440.0
0.0,4.0,2.0,24.0,
0.0,4.0,1.0,5.0,
0.0,4.0,1.0,2.0,
11.0,16.0,1.0,26.0,1200.0
11.0,16.0,2.0,25.0,
4.0,4.0,1.0,28.0,450.0
6.0,4.0,2.0,31.0,
0.0,4.0,2.0,3.0,
0.0,4.0,2.0,82.0,1244.0
1.0,4.0,1.0,47.0,600.0
3.0,4.0,2.0,39.0,168.0
6.0,16.0,1.0,23.0,800.0
8.0,16.0,2.0,20.0,
6.0,16.0,1.0,26.0,724.0
7.0,16.0,2.0,18.0,
0.0,16.0,2.0,1.0,
12.0,4.0,1.0,35.0,1800.0
4.0,16.0,2.0,35.0,
7.0,4.0,1.0,18.0,
5.0,4.0,1.0,13.0,
0.0,4.0,1.0,44.0,380.0
5.0,4.0,2.0,42.0,198.0
6.0,4.0,1.0,21.0,
3.0,4.0,1.0,13.0,
2.0,4.0,2.0,11.0,
3.0,16.0,1.0,32.0,622.0
11.0,4.0,2.0,19.0,120.0
0.0,4.0,2.0,1.0,
3.0,4.0,1.0,36.0,622.0
1.0,4.0,2.0,37.0,102.0
0.0,4.0,1.0,6.0,
0.0,4.0,1.0,19.0,350.0
3.0,4.0,2.0,18.0,172.0
0.0,4.0,1.0,1.0,
0.0,4.0,2.0,45.0,336.0
2.0,4.0,1.0,28.0,200.0
7.0,4.0,1.0,18.0,250.0
5.0,4.0,2.0,14.0,
4.0,4.0,2.0,13.0,
0.0,16.0,2.0,48.0,
2.0,4.0,1.0,9.0,
0.0,4.0,2.0,43.0,150.0
1.0,4.0,2.0,17.0,
3.0,4.0,2.0,16.0,120.0
1.0,16.0,2.0,14.0,
0.0,4.0,1.0,78.0,672.0
2.0,16.0,2.0,72.0,622.0
8.0,16.0,2.0,43.0,134.0
0.0,4.0,1.0,46.0,150.0
3.0,4.0,1.0,19.0,
6.0,4.0,1.0,15.0,
6.0,4.0,1.0,13.0,
9.0,4.0,1.0,23.0,300.0
4.0,16.0,2.0,20.0,
0.0,16.0,2.0,2.0,
0.0,4.0,2.0,50.0,
0.0,4.0,1.0,35.0,300.0
11.0,4.0,1.0,29.0,170.0
0.0,4.0,1.0,7.0,
2.0,4.0,2.0,13.0,260.0
4.0,4.0,1.0,13.0,
0.0,4.0,2.0,74.0,702.0
0.0,16.0,1.0,76.0,1122.0
5.0,4.0,1.0,27.0,350.0
10.0,4.0,2.0,23.0,290.0
0.0,4.0,1.0,3.0,
11.0,4.0,1.0,36.0,800.0
5.0,4.0,2.0,23.0,
1.0,4.0,1.0,8.0,
0.0,4.0,1.0,1.0,
2.0,16.0,1.0,61.0,622.0
0.0,4.0,2.0,56.0,622.0
11.0,4.0,1.0,36.0,660.0
11.0,16.0,2.0,21.0,680.0
4.0,16.0,1.0,60.0,600.0
4.0,4.0,2.0,48.0,
10.0,16.0,1.0,18.0,800.0
0.0,4.0,1.0,79.0,622.0
0.0,4.0,2.0,3.0,
3.0,16.0,1.0,33.0,600.0
9.0,4.0,2.0,34.0,350.0
4.0,4.0,1.0,12.0,
3.0,4.0,1.0,11.0,
0.0,4.0,1.0,5.0,
9.0,4.0,2.0,48.0,650.0
11.0,4.0,1.0,54.0,7000.0
9.0,4.0,2.0,34.0,
8.0,4.0,1.0,14.0,
6.0,4.0,1.0,13.0,
5.0,4.0,1.0,45.0,1500.0
6.0,16.0,2.0,42.0,
7.0,4.0,1.0,57.0,
15.0,4.0,2.0,50.0,2900.0
15.0,4.0,1.0,52.0,3800.0
4.0,4.0,2.0,50.0,
0.0,4.0,1.0,3.0,
1.0,4.0,2.0,62.0,408.0
6.0,4.0,2.0,17.0,
2.0,4.0,1.0,60.0,1340.0
15.0,4.0,2.0,46.0,1600.0
0.0,4.0,1.0,55.0,622.0
0.0,4.0,2.0,2.0,
1.0,4.0,1.0,80.0,622.0
2.0,4.0,2.0,78.0,622.0
6.0,4.0,2.0,14.0,
11.0,4.0,2.0,53.0,800.0
9.0,4.0,2.0,17.0,
8.0,16.0,1.0,17.0,400.0
5.0,4.0,1.0,15.0,200.0
7.0,2.0,1.0,39.0,1950.0
7.0,2.0,2.0,36.0,198.0
10.0,4.0,1.0,18.0,
4.0,4.0,1.0,16.0,
5.0,4.0,2.0,15.0,
